timestamp,district,crop,soil_moisture,soil_temp_c,air_temp_c,humidity_pct,rainfall_mm,nitrogen_mg_kg,anomaly,irrigation_needed,rainfall
2024-08-27 22:00:00,Erode,Turmeric,61.76,24.29,27.14,69.82,8.6,144.54,Normal,No Action,
2024-08-27 23:00:00,Erode,Turmeric,62.79,24.24,26.83,73.14,10.56,144.1,Normal,No Action,
2024-08-28 00:00:00,Erode,Turmeric,63.21,24.62,27.51,74.32,10.16,148.72,Normal,No Action,
2024-08-28 01:00:00,Erode,Turmeric,64.42,23.59,29.24,77.62,10.9,137.89,Normal,No Action,
2024-08-28 02:00:00,Erode,Turmeric,100.0,23.1,26.25,74.27,39.9,138.89,Flood/Overwatering,No Action,
2024-08-28 03:00:00,Erode,Turmeric,59.18,24.06,26.57,76.59,8.69,145.19,Normal,No Action,
2024-08-28 04:00:00,Erode,Turmeric,66.28,21.45,24.44,76.06,8.97,142.63,Normal,No Action,
2024-08-28 05:00:00,Erode,Turmeric,68.02,23.35,28.13,70.83,9.96,137.03,Normal,No Action,
2024-08-28 06:00:00,Erode,Turmeric,63.93,21.28,23.83,78.6,8.87,138.38,Normal,No Action,
2024-08-28 07:00:00,Erode,Turmeric,68.01,24.13,27.11,73.66,8.16,139.6,Normal,No Action,
2024-08-28 08:00:00,Erode,Turmeric,58.03,22.87,26.12,76.25,9.83,143.0,Normal,No Action,
2024-08-28 09:00:00,Erode,Turmeric,58.91,22.51,22.49,75.22,10.24,147.46,Normal,No Action,
2024-08-28 10:00:00,Erode,Turmeric,63.07,25.98,26.34,77.13,8.89,128.07,Normal,No Action,
2024-08-28 11:00:00,Erode,Turmeric,66.17,23.84,27.84,72.9,11.93,138.76,Normal,No Action,
2024-08-28 12:00:00,Erode,Turmeric,60.42,23.6,26.02,76.42,8.98,130.98,Normal,No Action,
2024-08-28 13:00:00,Erode,Turmeric,60.09,25.53,24.44,69.83,8.44,139.56,Normal,No Action,
2024-08-28 14:00:00,Erode,Turmeric,60.22,23.5,24.56,80.74,9.99,151.09,Normal,No Action,
2024-08-28 15:00:00,Erode,Turmeric,61.35,23.49,27.54,78.26,8.56,142.78,Normal,No Action,
2024-08-28 16:00:00,Erode,Turmeric,63.69,21.23,24.78,77.46,10.95,143.49,Normal,No Action,
2024-08-28 17:00:00,Erode,Turmeric,60.81,22.86,26.96,66.99,8.69,147.05,Normal,No Action,
2024-08-28 18:00:00,Erode,Turmeric,63.39,22.78,23.96,80.06,9.58,138.91,Normal,No Action,
2024-08-28 19:00:00,Erode,Turmeric,63.62,24.17,25.89,71.4,8.47,143.74,Normal,No Action,
2024-08-28 20:00:00,Erode,Turmeric,64.18,24.49,24.88,79.76,9.13,146.51,Normal,No Action,
2024-08-28 21:00:00,Erode,Turmeric,60.26,23.13,25.53,80.09,9.46,140.19,Normal,No Action,
2024-08-28 22:00:00,Erode,Turmeric,61.33,24.32,25.65,73.56,9.63,140.75,Normal,No Action,
2024-08-28 23:00:00,Erode,Turmeric,69.55,23.0,24.5,77.82,8.51,134.63,Normal,No Action,
2024-08-29 00:00:00,Erode,Turmeric,58.19,22.76,24.64,71.57,9.25,128.17,Normal,No Action,
2024-08-29 01:00:00,Erode,Turmeric,63.98,23.08,25.15,79.05,9.87,136.85,Normal,No Action,
2024-08-29 02:00:00,Erode,Turmeric,63.86,26.24,24.24,79.72,8.39,145.88,Normal,No Action,
2024-08-29 03:00:00,Erode,Turmeric,60.36,22.79,27.48,79.59,8.82,140.64,Normal,No Action,
2024-08-29 04:00:00,Erode,Turmeric,60.37,21.53,26.04,75.27,8.55,146.52,Normal,No Action,
2024-08-29 05:00:00,Erode,Turmeric,59.76,24.14,27.38,75.68,8.77,141.49,Normal,No Action,
2024-08-29 06:00:00,Erode,Turmeric,63.87,25.23,28.57,74.87,9.7,133.65,Normal,No Action,
2024-08-29 07:00:00,Erode,Turmeric,64.5,24.2,25.49,74.23,9.15,141.18,Normal,No Action,
2024-08-29 08:00:00,Erode,Turmeric,59.6,23.46,25.79,70.54,8.45,136.7,Normal,No Action,
2024-08-29 09:00:00,Erode,Turmeric,67.2,22.67,25.68,72.54,8.72,132.79,Normal,No Action,
2024-08-29 10:00:00,Erode,Turmeric,64.51,21.93,27.12,78.57,9.42,144.7,Normal,No Action,
2024-08-29 11:00:00,Erode,Turmeric,71.81,24.64,24.08,82.66,9.69,150.56,Normal,No Action,
2024-08-29 12:00:00,Erode,Turmeric,60.98,25.84,25.76,87.33,9.22,155.01,Normal,No Action,
2024-08-29 13:00:00,Erode,Turmeric,63.82,25.19,28.31,73.55,10.47,138.54,Normal,No Action,
2024-08-29 14:00:00,Erode,Turmeric,62.95,24.04,26.62,78.82,8.92,140.62,Normal,No Action,
2024-08-29 15:00:00,Erode,Turmeric,55.5,25.41,28.3,77.46,7.89,143.71,Normal,No Action,
2024-08-29 16:00:00,Erode,Turmeric,60.21,24.19,26.79,78.89,10.58,140.73,Normal,No Action,
2024-08-29 17:00:00,Erode,Turmeric,63.02,25.03,25.65,73.95,9.95,134.36,Normal,No Action,
2024-08-29 18:00:00,Erode,Turmeric,62.26,21.85,24.93,74.65,8.52,145.5,Normal,No Action,
2024-08-29 19:00:00,Erode,Turmeric,65.55,25.89,25.48,74.97,10.3,140.64,Normal,No Action,
2024-08-29 20:00:00,Erode,Turmeric,62.87,20.1,26.89,79.2,9.49,144.08,Normal,No Action,
2024-08-29 21:00:00,Erode,Turmeric,64.31,22.87,25.43,72.67,10.96,144.89,Normal,No Action,
2024-08-29 22:00:00,Erode,Turmeric,60.06,24.85,26.18,73.96,9.62,144.29,Normal,No Action,
2024-08-29 23:00:00,Erode,Turmeric,65.32,27.42,25.9,75.75,10.06,139.09,Normal,No Action,
2024-08-30 00:00:00,Erode,Turmeric,60.75,22.53,20.62,79.64,7.86,135.6,Normal,No Action,
2024-08-30 01:00:00,Erode,Turmeric,63.38,23.44,28.98,70.66,11.74,146.9,Normal,No Action,
2024-08-30 02:00:00,Erode,Turmeric,65.23,26.08,26.37,69.89,10.01,132.6,Normal,No Action,
2024-08-30 03:00:00,Erode,Turmeric,60.91,23.8,24.39,80.48,9.29,142.05,Normal,No Action,
2024-08-30 04:00:00,Erode,Turmeric,62.47,24.11,24.43,72.0,9.35,135.17,Normal,No Action,
2024-08-30 05:00:00,Erode,Turmeric,66.68,21.86,29.27,77.91,9.57,137.3,Normal,No Action,
2024-08-30 06:00:00,Erode,Turmeric,64.47,23.61,26.21,80.07,10.17,146.2,Normal,No Action,
2024-08-30 07:00:00,Erode,Turmeric,64.11,22.49,22.64,77.54,9.73,149.63,Normal,No Action,
2024-08-30 08:00:00,Erode,Turmeric,62.15,24.48,26.93,78.75,10.34,135.91,Normal,No Action,
2024-08-30 09:00:00,Erode,Turmeric,59.57,23.5,22.5,76.54,8.84,141.61,Normal,No Action,
2024-08-30 10:00:00,Erode,Turmeric,61.7,22.4,27.73,77.03,10.36,140.92,Normal,No Action,
2024-08-30 11:00:00,Erode,Turmeric,63.89,21.88,27.68,80.21,9.48,141.44,Normal,No Action,
2024-08-30 12:00:00,Erode,Turmeric,65.51,23.36,23.39,75.29,9.65,139.84,Normal,No Action,
2024-08-30 13:00:00,Erode,Turmeric,66.45,22.48,24.51,72.47,9.93,132.37,Normal,No Action,
2024-08-30 14:00:00,Erode,Turmeric,64.73,22.52,24.6,83.78,10.73,140.6,Normal,No Action,
2024-08-30 15:00:00,Erode,Turmeric,58.57,26.94,25.47,77.69,10.41,130.19,Normal,No Action,
2024-08-30 16:00:00,Erode,Turmeric,60.58,23.82,25.96,71.49,9.83,140.17,Normal,No Action,
2024-08-30 17:00:00,Erode,Turmeric,67.5,25.42,25.36,75.92,10.51,141.42,Normal,No Action,
2024-08-30 18:00:00,Erode,Turmeric,58.39,27.06,24.28,86.62,9.93,136.82,Normal,No Action,
2024-08-30 19:00:00,Erode,Turmeric,55.4,25.09,23.43,78.13,11.43,134.31,Normal,No Action,
2024-08-30 20:00:00,Erode,Turmeric,64.71,22.7,27.46,76.96,9.48,146.04,Normal,No Action,
2024-08-30 21:00:00,Erode,Turmeric,64.38,22.71,28.44,70.56,9.78,135.89,Normal,No Action,
2024-08-30 22:00:00,Erode,Turmeric,58.04,22.22,25.69,78.1,10.56,147.38,Normal,No Action,
2024-08-30 23:00:00,Erode,Turmeric,63.33,23.26,27.32,74.24,7.9,144.7,Normal,No Action,
2024-08-31 00:00:00,Erode,Turmeric,66.47,22.69,28.7,79.03,9.93,137.42,Normal,No Action,
2024-08-31 01:00:00,Erode,Turmeric,65.55,21.63,25.25,73.77,8.19,144.31,Normal,No Action,
2024-08-31 02:00:00,Erode,Turmeric,63.52,25.13,25.34,80.64,9.58,137.64,Normal,No Action,
2024-08-31 03:00:00,Erode,Turmeric,60.58,20.95,27.51,80.9,12.43,138.33,Normal,No Action,
2024-08-31 04:00:00,Erode,Turmeric,60.5,21.37,27.2,79.62,11.05,135.42,Normal,No Action,
2024-08-31 05:00:00,Erode,Turmeric,64.65,23.14,27.78,78.84,7.94,139.34,Normal,No Action,
2024-08-31 06:00:00,Erode,Turmeric,56.66,22.18,24.11,74.14,9.24,140.82,Normal,No Action,
2024-08-31 07:00:00,Erode,Turmeric,62.84,23.88,26.26,71.7,9.57,147.17,Normal,No Action,
2024-08-31 08:00:00,Erode,Turmeric,62.0,24.66,26.36,80.15,9.79,144.23,Normal,No Action,
2024-08-31 09:00:00,Erode,Turmeric,64.02,24.91,26.42,72.67,8.33,138.23,Normal,No Action,
2024-08-31 10:00:00,Erode,Turmeric,67.15,23.66,26.22,68.83,9.69,140.43,Normal,No Action,
2024-08-31 11:00:00,Erode,Turmeric,54.48,24.36,23.28,73.8,10.49,140.79,Normal,Monitor,
2024-08-31 12:00:00,Erode,Turmeric,61.15,23.12,25.13,77.34,8.3,145.62,Normal,No Action,
2024-08-31 13:00:00,Erode,Turmeric,59.06,21.33,27.25,74.95,9.57,143.27,Normal,No Action,
2024-08-31 14:00:00,Erode,Turmeric,96.54,24.13,26.73,83.27,31.46,137.69,Flood/Overwatering,No Action,
2024-08-31 15:00:00,Erode,Turmeric,64.19,24.23,25.55,83.07,7.82,132.89,Normal,No Action,
2024-08-31 16:00:00,Erode,Turmeric,57.49,25.72,26.53,71.22,9.38,139.86,Normal,No Action,
2024-08-31 17:00:00,Erode,Turmeric,55.87,24.2,23.99,79.53,8.35,141.1,Normal,No Action,
2024-08-31 18:00:00,Erode,Turmeric,66.38,25.38,26.52,76.37,8.0,137.8,Normal,No Action,
2024-08-31 19:00:00,Erode,Turmeric,61.82,23.47,23.46,78.44,8.32,147.73,Normal,No Action,
2024-08-31 20:00:00,Erode,Turmeric,62.94,25.39,27.2,85.01,9.68,138.05,Normal,No Action,
2024-08-31 21:00:00,Erode,Turmeric,61.39,26.16,23.78,73.19,9.74,139.24,Normal,No Action,
2024-08-31 22:00:00,Erode,Turmeric,65.4,21.91,25.66,75.95,8.43,144.39,Normal,No Action,
2024-08-31 23:00:00,Erode,Turmeric,62.22,23.72,24.52,75.22,8.48,144.32,Normal,No Action,
2024-09-01 00:00:00,Erode,Turmeric,60.6,27.22,27.25,70.14,7.03,142.45,Normal,No Action,
2024-09-01 01:00:00,Erode,Turmeric,58.1,24.44,26.21,76.18,7.07,146.73,Normal,No Action,
2024-09-01 02:00:00,Erode,Turmeric,58.05,24.15,25.42,70.88,8.0,138.11,Normal,No Action,
2024-09-01 03:00:00,Erode,Turmeric,60.05,24.06,26.41,66.35,8.06,138.66,Normal,No Action,
2024-09-01 04:00:00,Erode,Turmeric,62.24,25.76,26.73,76.4,7.91,145.04,Normal,No Action,
2024-09-01 05:00:00,Erode,Turmeric,54.91,25.39,27.35,65.32,9.01,134.2,Normal,Monitor,
2024-09-01 06:00:00,Erode,Turmeric,53.6,20.43,27.31,64.93,6.98,144.19,Normal,Monitor,
2024-09-01 07:00:00,Erode,Turmeric,58.08,23.76,24.21,71.07,8.36,143.5,Normal,No Action,
2024-09-01 08:00:00,Erode,Turmeric,62.86,23.72,24.62,72.74,7.71,139.98,Normal,No Action,
2024-09-01 09:00:00,Erode,Turmeric,19.34,20.72,25.09,73.73,7.78,144.83,Drought Stress,Irrigate Now,0.0
2024-09-01 10:00:00,Erode,Turmeric,58.54,25.8,27.75,71.58,7.53,125.46,Normal,No Action,
2024-09-01 11:00:00,Erode,Turmeric,55.53,23.78,26.44,67.78,8.44,135.59,Normal,No Action,
2024-09-01 12:00:00,Erode,Turmeric,60.81,23.26,25.69,68.78,7.0,145.89,Normal,No Action,
2024-09-01 13:00:00,Erode,Turmeric,56.52,24.25,25.49,70.46,7.72,138.92,Normal,No Action,
2024-09-01 14:00:00,Erode,Turmeric,57.05,26.22,27.01,66.9,7.41,137.31,Normal,No Action,
2024-09-01 15:00:00,Erode,Turmeric,59.06,24.85,28.3,68.54,7.31,134.68,Normal,No Action,
2024-09-01 16:00:00,Erode,Turmeric,57.37,22.4,27.08,71.28,7.66,143.94,Normal,No Action,
2024-09-01 17:00:00,Erode,Turmeric,58.17,22.78,25.77,71.18,7.17,138.97,Normal,No Action,
2024-09-01 18:00:00,Erode,Turmeric,62.36,24.85,27.17,63.46,8.25,154.26,Normal,No Action,
2024-09-01 19:00:00,Erode,Turmeric,61.54,29.76,36.62,71.61,7.81,138.66,Heat Stress,No Action,
2024-09-01 20:00:00,Erode,Turmeric,56.62,21.33,27.78,70.31,7.31,141.37,Normal,No Action,
2024-09-01 21:00:00,Erode,Turmeric,56.26,25.1,28.4,73.12,7.35,139.38,Normal,No Action,
2024-09-01 22:00:00,Erode,Turmeric,58.1,23.45,26.91,74.24,7.59,137.88,Normal,No Action,
2024-09-01 23:00:00,Erode,Turmeric,56.64,25.68,24.95,68.23,5.89,140.17,Normal,No Action,
2024-09-02 00:00:00,Erode,Turmeric,60.09,26.7,28.92,68.74,7.75,137.99,Normal,No Action,
2024-09-02 01:00:00,Erode,Turmeric,62.44,26.66,26.85,69.02,4.05,132.83,Normal,No Action,
2024-09-02 02:00:00,Erode,Turmeric,51.94,22.53,29.42,66.32,6.44,135.4,Normal,Monitor,
2024-09-02 03:00:00,Erode,Turmeric,65.3,24.61,28.09,72.2,5.52,147.66,Normal,No Action,
2024-09-02 04:00:00,Erode,Turmeric,58.7,24.52,29.24,70.11,7.36,138.27,Normal,No Action,
2024-09-02 05:00:00,Erode,Turmeric,60.73,25.92,27.02,67.29,7.13,134.74,Normal,No Action,
2024-09-02 06:00:00,Erode,Turmeric,60.98,22.34,28.99,76.65,6.58,137.92,Normal,No Action,
2024-09-02 07:00:00,Erode,Turmeric,55.36,25.35,28.72,76.24,7.07,146.27,Normal,No Action,
2024-09-02 08:00:00,Erode,Turmeric,61.02,24.42,26.59,77.67,8.56,146.12,Normal,No Action,
2024-09-02 09:00:00,Erode,Turmeric,65.26,25.52,27.09,76.93,9.49,136.94,Normal,No Action,
2024-09-02 10:00:00,Erode,Turmeric,56.89,23.17,27.11,75.06,6.55,145.67,Normal,No Action,
2024-09-02 11:00:00,Erode,Turmeric,56.14,23.9,28.29,69.0,6.1,143.72,Normal,No Action,
2024-09-02 12:00:00,Erode,Turmeric,57.1,26.5,27.85,64.51,8.82,149.5,Normal,No Action,
2024-09-02 13:00:00,Erode,Turmeric,60.6,26.31,26.23,69.59,7.71,144.6,Normal,No Action,
2024-09-02 14:00:00,Erode,Turmeric,60.18,24.04,25.79,65.54,8.15,138.05,Normal,No Action,
2024-09-02 15:00:00,Erode,Turmeric,56.6,27.29,27.5,72.79,8.33,147.1,Normal,No Action,
2024-09-02 16:00:00,Erode,Turmeric,52.65,23.85,26.25,67.59,7.23,132.24,Normal,Monitor,
2024-09-02 17:00:00,Erode,Turmeric,60.27,23.92,26.9,71.71,8.06,127.7,Normal,No Action,
2024-09-02 18:00:00,Erode,Turmeric,58.85,24.29,27.21,66.78,7.91,146.49,Normal,No Action,
2024-09-02 19:00:00,Erode,Turmeric,58.07,23.62,25.59,73.8,8.07,141.78,Normal,No Action,
2024-09-02 20:00:00,Erode,Turmeric,57.39,25.0,26.5,69.98,8.26,141.55,Normal,No Action,
2024-09-02 21:00:00,Erode,Turmeric,61.37,26.38,27.02,73.88,6.54,139.61,Normal,No Action,
2024-09-02 22:00:00,Erode,Turmeric,58.53,22.33,27.24,67.66,6.65,137.35,Normal,No Action,
2024-09-02 23:00:00,Erode,Turmeric,57.41,22.71,27.88,72.21,9.42,141.5,Normal,No Action,
2024-09-03 00:00:00,Erode,Turmeric,59.21,23.42,24.83,73.98,6.41,143.21,Normal,No Action,
2024-09-03 01:00:00,Erode,Turmeric,62.62,26.12,27.46,72.58,7.12,139.43,Normal,No Action,
2024-09-03 02:00:00,Erode,Turmeric,55.8,22.73,26.65,75.93,6.21,146.99,Normal,No Action,
2024-09-03 03:00:00,Erode,Turmeric,61.15,25.3,27.21,70.76,7.54,137.68,Normal,No Action,
2024-09-03 04:00:00,Erode,Turmeric,57.59,24.91,29.42,73.76,7.29,139.51,Normal,No Action,
2024-09-03 05:00:00,Erode,Turmeric,55.36,23.88,27.97,69.52,6.88,137.04,Normal,No Action,
2024-09-03 06:00:00,Erode,Turmeric,55.31,26.39,26.81,70.37,7.53,141.09,Normal,No Action,
2024-09-03 07:00:00,Erode,Turmeric,55.26,22.62,28.61,75.45,7.88,144.6,Normal,No Action,
2024-09-03 08:00:00,Erode,Turmeric,63.24,23.9,24.92,74.15,6.03,140.19,Normal,No Action,
2024-09-03 09:00:00,Erode,Turmeric,56.6,25.71,25.88,76.3,6.75,143.53,Normal,No Action,
2024-09-03 10:00:00,Erode,Turmeric,55.5,25.52,25.08,71.4,8.82,140.58,Normal,No Action,
2024-09-03 11:00:00,Erode,Turmeric,61.05,29.38,34.21,72.19,8.12,130.47,Heat Stress,No Action,
2024-09-03 12:00:00,Erode,Turmeric,59.07,23.29,24.82,73.65,8.84,141.08,Normal,No Action,
2024-09-03 13:00:00,Erode,Turmeric,53.43,23.69,25.97,72.28,7.43,142.48,Normal,Monitor,
2024-09-03 14:00:00,Erode,Turmeric,60.5,25.22,27.95,70.42,10.8,142.77,Normal,No Action,
2024-09-03 15:00:00,Erode,Turmeric,59.55,27.34,26.73,68.92,8.81,146.83,Normal,No Action,
2024-09-03 16:00:00,Erode,Turmeric,57.96,27.34,26.48,75.23,9.02,140.49,Normal,No Action,
2024-09-03 17:00:00,Erode,Turmeric,58.87,26.24,26.05,68.24,8.83,141.53,Normal,No Action,
2024-09-03 18:00:00,Erode,Turmeric,55.98,24.84,27.36,65.22,8.22,142.04,Normal,No Action,
2024-09-03 19:00:00,Erode,Turmeric,62.47,24.37,28.67,71.32,7.64,141.4,Normal,No Action,
2024-09-03 20:00:00,Erode,Turmeric,63.78,22.84,27.34,71.67,7.47,142.92,Normal,No Action,
2024-09-03 21:00:00,Erode,Turmeric,60.82,25.5,28.45,70.5,7.45,135.0,Normal,No Action,
2024-09-03 22:00:00,Erode,Turmeric,63.45,24.42,26.15,73.93,8.61,136.54,Normal,No Action,
2024-09-03 23:00:00,Erode,Turmeric,61.06,24.25,28.75,69.34,8.24,140.21,Normal,No Action,
2024-09-04 00:00:00,Erode,Turmeric,54.12,22.58,25.49,75.47,5.56,141.67,Normal,Monitor,
2024-09-04 01:00:00,Erode,Turmeric,58.24,22.18,25.4,68.3,7.55,147.33,Normal,No Action,
2024-09-04 02:00:00,Erode,Turmeric,60.72,24.16,25.36,65.27,7.12,135.51,Normal,No Action,
2024-09-04 03:00:00,Erode,Turmeric,57.39,24.7,25.89,69.68,6.81,137.44,Normal,No Action,
2024-09-04 04:00:00,Erode,Turmeric,61.81,25.48,27.4,75.55,8.42,147.12,Normal,No Action,
2024-09-04 05:00:00,Erode,Turmeric,59.27,25.01,25.71,68.2,8.38,139.44,Normal,No Action,
2024-09-04 06:00:00,Erode,Turmeric,53.42,21.56,29.82,67.56,6.81,146.14,Normal,Monitor,
2024-09-04 07:00:00,Erode,Turmeric,53.87,25.5,29.33,79.96,7.05,139.94,Normal,Monitor,
2024-09-04 08:00:00,Erode,Turmeric,56.31,24.67,28.55,65.9,8.15,139.02,Normal,No Action,
2024-09-04 09:00:00,Erode,Turmeric,61.61,26.67,25.99,71.06,8.39,144.92,Normal,No Action,
2024-09-04 10:00:00,Erode,Turmeric,50.08,26.03,29.07,72.52,8.45,146.39,Normal,Monitor,
2024-09-04 11:00:00,Erode,Turmeric,58.16,25.92,26.62,71.29,6.84,140.87,Normal,No Action,
2024-09-04 12:00:00,Erode,Turmeric,63.16,23.35,27.53,72.78,8.97,148.31,Normal,No Action,
2024-09-04 13:00:00,Erode,Turmeric,54.73,23.84,25.82,69.56,7.1,141.74,Normal,Monitor,
2024-09-04 14:00:00,Erode,Turmeric,54.95,23.63,25.41,73.47,7.44,138.79,Normal,Monitor,
2024-09-04 15:00:00,Erode,Turmeric,54.97,22.29,29.05,70.35,10.21,143.86,Normal,Monitor,
2024-09-04 16:00:00,Erode,Turmeric,62.99,26.19,26.84,69.11,6.52,145.6,Normal,No Action,
2024-09-04 17:00:00,Erode,Turmeric,58.3,25.62,27.82,72.92,7.03,145.06,Normal,No Action,
2024-09-04 18:00:00,Erode,Turmeric,56.91,24.84,27.68,71.26,5.68,145.2,Normal,No Action,
2024-09-04 19:00:00,Erode,Turmeric,61.26,21.95,25.04,79.6,7.73,140.02,Normal,No Action,
2024-09-04 20:00:00,Erode,Turmeric,56.22,23.15,26.31,75.4,7.48,143.05,Normal,No Action,
2024-09-04 21:00:00,Erode,Turmeric,62.8,23.83,27.05,75.52,6.57,140.89,Normal,No Action,
2024-09-04 22:00:00,Erode,Turmeric,63.12,24.19,28.2,70.94,9.3,131.77,Normal,No Action,
2024-09-04 23:00:00,Erode,Turmeric,57.69,22.48,25.55,68.67,7.23,134.06,Normal,No Action,
2024-09-05 00:00:00,Erode,Turmeric,57.28,25.39,24.3,68.96,10.04,141.65,Normal,No Action,
2024-09-05 01:00:00,Erode,Turmeric,52.05,22.6,26.94,71.9,6.91,150.97,Normal,Monitor,
2024-09-05 02:00:00,Erode,Turmeric,65.36,24.3,27.91,75.19,8.56,136.8,Normal,No Action,
2024-09-05 03:00:00,Erode,Turmeric,63.32,24.6,27.23,71.51,7.36,141.39,Normal,No Action,
2024-09-05 04:00:00,Erode,Turmeric,53.94,21.74,26.28,67.98,8.05,142.17,Normal,Monitor,
2024-09-05 05:00:00,Erode,Turmeric,57.54,26.92,26.59,65.67,7.28,145.85,Normal,No Action,
2024-09-05 06:00:00,Erode,Turmeric,51.85,24.56,27.46,82.11,8.71,140.66,Normal,Monitor,
2024-09-05 07:00:00,Erode,Turmeric,59.06,21.85,25.03,74.1,7.66,141.44,Normal,No Action,
2024-09-05 08:00:00,Erode,Turmeric,57.6,24.69,26.75,67.28,7.27,133.78,Normal,No Action,
2024-09-05 09:00:00,Erode,Turmeric,55.64,26.49,26.33,73.88,7.62,138.08,Normal,No Action,
2024-09-05 10:00:00,Erode,Turmeric,54.47,24.1,26.87,73.82,7.62,143.25,Normal,Monitor,
2024-09-05 11:00:00,Erode,Turmeric,52.94,26.0,24.91,75.43,8.0,130.65,Normal,Monitor,
2024-09-05 12:00:00,Erode,Turmeric,59.71,26.19,28.49,68.43,7.68,143.47,Normal,No Action,
2024-09-05 13:00:00,Erode,Turmeric,59.71,25.31,25.96,75.45,8.49,139.23,Normal,No Action,
2024-09-05 14:00:00,Erode,Turmeric,55.15,23.61,28.65,75.3,7.48,139.0,Normal,No Action,
2024-09-05 15:00:00,Erode,Turmeric,52.2,24.57,24.81,72.14,8.69,135.1,Normal,Monitor,
2024-09-05 16:00:00,Erode,Turmeric,58.22,26.2,26.93,69.4,7.51,144.79,Normal,No Action,
2024-09-05 17:00:00,Erode,Turmeric,58.29,24.69,28.33,73.56,6.3,143.16,Normal,No Action,
2024-09-05 18:00:00,Erode,Turmeric,60.35,22.84,23.2,67.33,7.4,145.05,Normal,No Action,
2024-09-05 19:00:00,Erode,Turmeric,54.83,25.53,22.26,72.22,7.09,150.49,Normal,Monitor,
2024-09-05 20:00:00,Erode,Turmeric,51.82,24.68,23.75,69.3,5.8,151.5,Normal,Monitor,
2024-09-05 21:00:00,Erode,Turmeric,56.43,24.38,26.54,66.97,8.56,143.2,Normal,No Action,
2024-09-05 22:00:00,Erode,Turmeric,60.25,22.87,28.3,75.58,7.27,144.48,Normal,No Action,
2024-09-05 23:00:00,Erode,Turmeric,58.32,22.31,26.33,69.57,7.59,145.11,Normal,No Action,
2024-09-06 00:00:00,Erode,Turmeric,52.58,24.03,25.37,68.38,6.68,140.34,Normal,Monitor,
2024-09-06 01:00:00,Erode,Turmeric,59.07,25.22,26.88,73.99,9.88,140.68,Normal,No Action,
2024-09-06 02:00:00,Erode,Turmeric,60.56,26.15,29.27,73.74,6.66,141.52,Normal,No Action,
2024-09-06 03:00:00,Erode,Turmeric,58.25,25.92,25.29,76.57,7.51,144.2,Normal,No Action,
2024-09-06 04:00:00,Erode,Turmeric,58.43,24.88,26.95,74.19,9.46,129.91,Normal,No Action,
2024-09-06 05:00:00,Erode,Turmeric,59.12,24.77,26.33,62.05,8.08,139.38,Normal,No Action,
2024-09-06 06:00:00,Erode,Turmeric,55.0,24.76,26.16,64.53,7.59,142.9,Normal,No Action,
2024-09-06 07:00:00,Erode,Turmeric,55.85,25.09,26.76,75.68,7.4,144.01,Normal,No Action,
2024-09-06 08:00:00,Erode,Turmeric,56.56,27.65,25.94,68.76,7.4,136.36,Normal,No Action,
2024-09-06 09:00:00,Erode,Turmeric,53.75,25.79,22.01,68.63,6.16,140.71,Normal,Monitor,
2024-09-06 10:00:00,Erode,Turmeric,50.93,25.52,27.58,64.97,7.69,142.58,Normal,Monitor,
2024-09-06 11:00:00,Erode,Turmeric,60.32,22.5,24.19,77.51,6.68,137.36,Normal,No Action,
2024-09-06 12:00:00,Erode,Turmeric,59.4,22.95,26.2,75.07,6.08,137.5,Normal,No Action,
2024-09-06 13:00:00,Erode,Turmeric,54.12,23.54,28.38,77.12,7.76,142.66,Normal,Monitor,
2024-09-06 14:00:00,Erode,Turmeric,59.01,23.69,26.96,66.32,6.54,139.57,Normal,No Action,
2024-09-06 15:00:00,Erode,Turmeric,54.32,22.79,25.53,76.09,9.06,139.84,Normal,Monitor,
2024-09-06 16:00:00,Erode,Turmeric,59.25,23.85,23.5,67.93,7.19,140.7,Normal,No Action,
2024-09-06 17:00:00,Erode,Turmeric,57.2,24.28,25.74,72.88,6.14,144.01,Normal,No Action,
2024-09-06 18:00:00,Erode,Turmeric,55.74,27.8,26.13,69.58,6.94,137.65,Normal,No Action,
2024-09-06 19:00:00,Erode,Turmeric,59.32,24.64,28.08,73.36,7.53,141.86,Normal,No Action,
2024-09-06 20:00:00,Erode,Turmeric,61.09,25.69,27.02,73.19,6.35,152.86,Normal,No Action,
2024-09-06 21:00:00,Erode,Turmeric,59.08,25.64,26.56,62.31,7.23,140.38,Normal,No Action,
2024-09-06 22:00:00,Erode,Turmeric,55.03,23.45,26.09,74.59,8.76,140.85,Normal,No Action,
2024-09-06 23:00:00,Erode,Turmeric,55.8,24.16,26.75,72.37,7.93,137.8,Normal,No Action,
2024-09-07 00:00:00,Erode,Turmeric,59.09,25.38,26.01,64.62,6.62,147.84,Normal,No Action,
2024-09-07 01:00:00,Erode,Turmeric,52.42,26.68,24.01,68.41,7.13,148.91,Normal,Monitor,
2024-09-07 02:00:00,Erode,Turmeric,57.58,24.38,25.2,73.59,6.99,138.85,Normal,No Action,
2024-09-07 03:00:00,Erode,Turmeric,56.42,25.78,27.74,67.94,6.87,136.37,Normal,No Action,
2024-09-07 04:00:00,Erode,Turmeric,58.05,26.06,26.89,62.74,8.26,133.26,Normal,No Action,
